id	name	chi2	pval
377	5-phrase_feature__noun_phrases__next_user_utterance__fenditton	47.1301	0.0000
378	7-syntactic_feature__root_word__next_system_utterance__Museum	46.8337	0.0000
379	7-syntactic_feature__root_word__next_user_utterance__matter	46.7433	0.0000
380	6-entity_feature__entity__next_system_utterance__Japanese_MISC	46.5787	0.0000
381	4.1-ngram.next_system_utterance__venue	46.5567	0.0000
382	6-entity_feature__entity__next_system_utterance__Italian_MISC	46.4839	0.0000
383	7-syntactic_feature__root_word__next_user_utterance__pub	46.3325	0.0000
384	7-syntactic_feature__root_word__next_user_utterance__fenditton	46.1165	0.0000
385	5-phrase_feature__noun_phrases__next_system_utterance__girton_area	45.9982	0.0000
386	6-entity_feature__entity__next_system_utterance__Yippee_Noodle_Bar_ORGANIZATION	45.9307	0.0000
387	4.1-ngram.next_user_utterance__whats address	45.5380	0.0000
388	7-syntactic_feature__obj_word__next_system_utterance__range	45.4974	0.0000
389	7-syntactic_feature__root_word__next_user_utterance__ditton	45.4731	0.0000
390	5-phrase_feature__noun_phrases__next_system_utterance__archaeology	45.3057	0.0000
391	5-phrase_feature__noun_phrases__next_system_utterance__classical_archaeology	45.3057	0.0000
392	8.1-lda_feature.next_user_utterance__topic_2	45.1675	0.0000
393	5-phrase_feature__noun_phrases__next_system_utterance__regent_street	45.1452	0.0000
394	5-phrase_feature__noun_phrases__next_system_utterance__regent	45.1452	0.0000
395	5-phrase_feature__noun_phrases__next_system_utterance__al	44.8451	0.0000
396	5-phrase_feature__noun_phrases__next_system_utterance__casbah	44.8451	0.0000
397	5-phrase_feature__noun_phrases__next_system_utterance__al_casbah	44.8451	0.0000
398	7-syntactic_feature__obj_word__next_system_utterance__venue	44.7790	0.0000
399	4.1-ngram.next_user_utterance__fenditton	44.7101	0.0000
400	6-entity_feature__entity__next_system_utterance__Mexican_MISC	44.6449	0.0000
401	5-phrase_feature__noun_phrases__next_user_utterance__castle_hill	44.4345	0.0000
402	4.1-ngram.next_system_utterance__free	44.0852	0.0000
403	2.1-user_action_words.next_user_utterance__price	44.0441	0.0000
404	8.1-lda_feature.next_user_utterance__topic_38	43.6970	0.0000
405	4.1-ngram.next_user_utterance__ditton	43.6491	0.0000
406	4.1-ngram.next_user_utterance__fen ditton	43.6491	0.0000
407	2.1-user_action_words.current_user_utterance__els	43.5196	0.0000
408	5-phrase_feature__noun_phrases__next_system_utterance__barnwell_part	43.4036	0.0000
409	4.1-ngram.next_user_utterance__whats phone number	43.3308	0.0000
410	5-phrase_feature__noun_phrases__next_system_utterance__middleeastern	43.2427	0.0000
411	7-syntactic_feature__subj_word__next_user_utterance__i	43.2355	0.0000
412	7-syntactic_feature__obj_word__next_user_utterance__you	43.1306	0.0000
413	7-syntactic_feature__root_word__current_user_utterance__ditton	43.1242	0.0000
414	4.1-ngram.next_user_utterance__whats phone	42.9936	0.0000
415	5-phrase_feature__noun_phrases__current_user_utterance__fenditton	42.8544	0.0000
416	5-phrase_feature__noun_phrases__next_system_utterance__spice	42.7244	0.0000
417	5-phrase_feature__noun_phrases__next_system_utterance__cherry_hinton_water	42.6025	0.0000
418	5-phrase_feature__noun_phrases__next_system_utterance__play	42.6025	0.0000
419	5-phrase_feature__noun_phrases__next_system_utterance__water	42.6025	0.0000
420	5-phrase_feature__noun_phrases__next_system_utterance__water_play	42.6025	0.0000
421	5-phrase_feature__noun_phrases__next_system_utterance__hinton_water_play	42.6025	0.0000
422	5-phrase_feature__noun_phrases__next_system_utterance__hinton_water	42.6025	0.0000
423	7-syntactic_feature__subj_word__next_system_utterance__Lion	42.6020	0.0000
424	4.1-ngram.current_user_utterance__care	42.5841	0.0000
425	5-phrase_feature__noun_phrases__next_system_utterance__milton	42.5260	0.0000
426	5-phrase_feature__noun_phrases__next_user_utterance__post	42.3137	0.0000
427	2.1-user_action_words.next_user_utterance__post	42.3137	0.0000
428	6-entity_feature__entity__next_system_utterance__Twenty-four_NUMBER	42.2094	0.0000
429	5-phrase_feature__noun_phrases__next_system_utterance__mediterranean	42.1662	0.0000
430	5-phrase_feature__noun_phrases__next_system_utterance__hinton	42.0484	0.0000
431	5-phrase_feature__noun_phrases__next_system_utterance__cherry	42.0484	0.0000
432	5-phrase_feature__noun_phrases__next_system_utterance__cherry_hinton	42.0484	0.0000
433	5-phrase_feature__noun_phrases__current_user_utterance__fen	42.0036	0.0000
434	5-phrase_feature__noun_phrases__current_user_utterance__ditton	42.0036	0.0000
435	5-phrase_feature__noun_phrases__next_system_utterance__vegetarian	41.7373	0.0000
436	5-phrase_feature__noun_phrases__next_system_utterance__market_street	41.5798	0.0000
437	4.1-ngram.current_user_utterance__whats phone number	41.5579	0.0000
438	5-phrase_feature__noun_phrases__next_system_utterance__castle_galleries	41.5377	0.0000
439	5-phrase_feature__noun_phrases__next_system_utterance__galleries	41.5377	0.0000
440	5-phrase_feature__noun_phrases__next_user_utterance__post_code	41.4553	0.0000
441	7-syntactic_feature__subj_word__current_user_utterance__price	41.1241	0.0000
442	6-entity_feature__entity__next_system_utterance__12_pounds_MONEY	40.9571	0.0000
443	5-phrase_feature__noun_phrases__next_user_utterance__fen_ditton_area	40.8743	0.0000
444	5-phrase_feature__noun_phrases__next_user_utterance__ditton_area	40.8743	0.0000
445	6-entity_feature__entity__next_system_utterance__Chesterton_LOCATION	40.6051	0.0000
446	8.1-lda_feature.next_system_utterance__topic_23	40.4985	0.0000
447	4.1-ngram.next_user_utterance__fen	40.4252	0.0000
448	4.1-ngram.current_user_utterance__whats phone	40.3126	0.0000
449	5-phrase_feature__noun_phrases__current_user_utterance__fen_ditton	40.2700	0.0000
450	5-phrase_feature__noun_phrases__next_system_utterance__burger_king	40.0740	0.0000
451	5-phrase_feature__noun_phrases__next_system_utterance__milton_park_english	40.0338	0.0000
452	5-phrase_feature__noun_phrases__next_system_utterance__park_english	40.0338	0.0000
453	5-phrase_feature__noun_phrases__next_system_utterance__milton_park	40.0338	0.0000
454	5-phrase_feature__noun_phrases__next_system_utterance__thai_restaurant	40.0338	0.0000
455	7-syntactic_feature__subj_word__next_system_utterance__Bistro	40.0044	0.0000
456	7-syntactic_feature__root_word__next_user_utterance__address	39.9745	0.0000
457	5-phrase_feature__noun_phrases__current_user_utterance__address_phone_number	39.6684	0.0000
458	5-phrase_feature__noun_phrases__current_user_utterance__address_phone	39.6684	0.0000
459	5-phrase_feature__noun_phrases__next_system_utterance__holy	39.4638	0.0000
460	5-phrase_feature__noun_phrases__next_system_utterance__holy_trinity	39.4638	0.0000
461	5-phrase_feature__noun_phrases__next_system_utterance__holy_trinity_church	39.4638	0.0000
462	5-phrase_feature__noun_phrases__next_system_utterance__trinity_church	39.4638	0.0000
463	6-entity_feature__entity__next_system_utterance__01223304121_NUMBER	39.4065	0.0000
464	7-syntactic_feature__root_word__current_user_utterance__can	39.2484	0.0000
465	5-phrase_feature__noun_phrases__next_system_utterance__clare_college	39.2104	0.0000
466	5-phrase_feature__noun_phrases__next_system_utterance__gonville	39.2104	0.0000
467	5-phrase_feature__noun_phrases__next_system_utterance__caius_college	39.2104	0.0000
468	5-phrase_feature__noun_phrases__next_system_utterance__caius	39.2104	0.0000
469	6-entity_feature__entity__next_system_utterance__Caius_College_ORGANIZATION	39.2104	0.0000
470	6-entity_feature__entity__next_system_utterance__Gonville_LOCATION	39.2104	0.0000
471	6-entity_feature__entity__next_system_utterance__Clare_College_ORGANIZATION	39.2104	0.0000
472	4.1-ngram.next_system_utterance__serves	39.1650	0.0000
473	7-syntactic_feature__root_word__next_system_utterance__has	39.1346	0.0000
474	5-phrase_feature__noun_phrases__next_system_utterance__la	39.0410	0.0000
475	6-entity_feature__entity__next_system_utterance__American_MISC	39.0128	0.0000
476	7-syntactic_feature__root_word__next_system_utterance__sorry	38.7936	0.0000
477	4.1-ngram.next_user_utterance__cheap	38.7935	0.0000
478	5-phrase_feature__noun_phrases__next_system_utterance__european	38.7737	0.0000
479	5-phrase_feature__noun_phrases__next_system_utterance__northern_european	38.7737	0.0000
480	4.1-ngram.next_system_utterance__located	38.6901	0.0000
481	7-syntactic_feature__subj_word__next_system_utterance__Restaurant	38.4904	0.0000
482	5-phrase_feature__noun_phrases__next_system_utterance__country	38.3091	0.0000
483	5-phrase_feature__noun_phrases__next_system_utterance__country_park	38.3091	0.0000
484	6-entity_feature__entity__next_system_utterance__Tex_Mex_ORGANIZATION	38.3010	0.0000
485	4.1-ngram.next_user_utterance__expensive	38.2941	0.0000
486	6-entity_feature__entity__next_system_utterance__Newnham_LOCATION	38.2716	0.0000
487	7-syntactic_feature__obj_words_overlap	38.0986	0.0000
488	4.1-ngram.next_system_utterance__confirm	38.0587	0.0000
489	4.1-ngram.next_system_utterance__let confirm	38.0587	0.0000
490	4.1-ngram.next_system_utterance__let	38.0587	0.0000
491	4.1-ngram.next_user_utterance__address phone number	38.0394	0.0000
492	4.1-ngram.next_user_utterance__address phone	38.0394	0.0000
493	5-phrase_feature__noun_phrases__next_system_utterance__jello	37.9781	0.0000
494	5-phrase_feature__noun_phrases__next_system_utterance__cafe_jello	37.9781	0.0000
495	4.1-ngram.current_user_utterance__address phone number	37.9021	0.0000
496	4.1-ngram.current_user_utterance__address phone	37.9021	0.0000
497	5-phrase_feature__noun_phrases__next_system_utterance__clare_hall	37.8934	0.0000
498	4.1-ngram.next_system_utterance__looking venue	37.5674	0.0000
499	4.1-ngram.current_user_utterance__dont	37.3426	0.0000
500	5-phrase_feature__noun_phrases__next_system_utterance__raza	37.3412	0.0000
501	5-phrase_feature__noun_phrases__next_system_utterance__la_raza	37.3412	0.0000
502	8.1-lda_feature.next_system_utterance__topic_21	37.1431	0.0000
503	5-phrase_feature__noun_phrases__next_system_utterance__ruskin	37.0726	0.0000
504	5-phrase_feature__noun_phrases__next_system_utterance__ruskin_gallery	37.0726	0.0000
505	6-entity_feature__entity__next_system_utterance__Ruskin_Gallery_LOCATION	37.0726	0.0000
506	7-syntactic_feature__root_word__next_user_utterance__food	36.9818	0.0000
507	6-entity_feature__entity__next_system_utterance__23_NUMBER	36.9076	0.0000
508	5-phrase_feature__noun_phrases__next_system_utterance__hughes_hall	36.8823	0.0000
509	5-phrase_feature__noun_phrases__next_system_utterance__hughes	36.8823	0.0000
510	4.1-ngram.current_user_utterance__fenditton	36.8753	0.0000
511	5-phrase_feature__noun_phrases__next_system_utterance__red_bull	36.7903	0.0000
512	6-entity_feature__entity__next_system_utterance__Red_Bull_ORGANIZATION	36.7903	0.0000
513	5-phrase_feature__noun_phrases__next_system_utterance__bull	36.7903	0.0000
514	5-phrase_feature__noun_phrases__next_system_utterance__kettle	36.6609	0.0000
515	4.1-ngram.next_system_utterance__ranges	36.6160	0.0000
516	7-syntactic_feature__subj_word__current_user_utterance__it	36.5594	0.0000
517	6-entity_feature__entity__next_system_utterance__French_MISC	36.5490	0.0000
518	7-syntactic_feature__subj_word__next_system_utterance__Chinese	36.3955	0.0000
519	7-syntactic_feature__root_word__next_system_utterance__take	36.3955	0.0000
520	5-phrase_feature__noun_phrases__next_system_utterance__folk	36.3538	0.0000
521	5-phrase_feature__noun_phrases__next_system_utterance__folk_museum	36.3538	0.0000
522	6-entity_feature__entity__next_system_utterance__Fen_Ditton_LOCATION	36.3368	0.0000
523	7-syntactic_feature__root_word__current_user_utterance__fenditton	36.2104	0.0000
524	7-syntactic_feature__subj_word__next_system_utterance__Hakka	36.0197	0.0000
525	7-syntactic_feature__root_word__next_user_utterance__expensive	35.8686	0.0000
526	6-entity_feature__entity__next_system_utterance__Burger_King_ORGANIZATION	35.7403	0.0000
527	8.1-lda_feature.next_system_utterance__topic_44	35.6555	0.0000
528	4.1-ngram.next_user_utterance__television	35.5935	0.0000
529	6-entity_feature__entity__next_system_utterance__Clare_Hall_PERSON	35.4551	0.0000
530	5-phrase_feature__noun_phrases__next_system_utterance__american	35.3755	0.0000
531	5-phrase_feature__noun_phrases__next_system_utterance__taverna	35.2721	0.0000
532	5-phrase_feature__noun_phrases__next_system_utterance__eraina	35.2721	0.0000
533	5-phrase_feature__noun_phrases__next_system_utterance__eraina_taverna	35.2721	0.0000
534	6-entity_feature__entity__next_system_utterance__King_'s_Hedges_LOCATION	35.2133	0.0000
535	4.1-ngram.next_system_utterance__cheap expensive	35.1885	0.0000
536	5-phrase_feature__noun_phrases__next_system_utterance__unit	35.1515	0.0000
537	5-phrase_feature__noun_phrases__next_system_utterance__french	35.0691	0.0000
538	4.1-ngram.next_system_utterance__price main	35.0445	0.0000
539	4.1-ngram.next_system_utterance__main	35.0445	0.0000
540	4.1-ngram.next_system_utterance__main courses	35.0445	0.0000
541	4.1-ngram.next_system_utterance__main courses ranges	35.0445	0.0000
542	4.1-ngram.next_system_utterance__price main courses	35.0445	0.0000
543	4.1-ngram.next_system_utterance__courses	35.0445	0.0000
544	4.1-ngram.next_system_utterance__courses ranges	35.0445	0.0000
545	4.1-ngram.next_system_utterance__example cheap expensive	35.0268	0.0000
546	7-syntactic_feature__root_word__next_user_utterance__cheap	34.9748	0.0000
547	4.1-ngram.current_user_utterance__dont care	34.8864	0.0000
548	6-entity_feature__entity__next_system_utterance__Continental_ORGANIZATION	34.8147	0.0000
549	5-phrase_feature__noun_phrases__next_system_utterance__continental	34.8147	0.0000
550	6-entity_feature__entity__next_system_utterance__Saint_Catharine_'s_College_ORGANIZATION	34.6936	0.0000
551	5-phrase_feature__noun_phrases__next_system_utterance__basement	34.6338	0.0000
552	5-phrase_feature__noun_phrases__next_system_utterance__rose_crescent	34.6338	0.0000
553	6-entity_feature__entity__next_system_utterance__4-6_NUMBER	34.6338	0.0000
554	5-phrase_feature__noun_phrases__next_system_utterance__crescent	34.6338	0.0000
555	5-phrase_feature__noun_phrases__next_system_utterance__rose	34.6338	0.0000
556	5-phrase_feature__noun_phrases__next_system_utterance__fleur	34.5734	0.0000
557	5-phrase_feature__noun_phrases__next_system_utterance__catharine	34.4889	0.0000
558	5-phrase_feature__noun_phrases__next_system_utterance__saint_catharine	34.4889	0.0000
559	5-phrase_feature__noun_phrases__next_system_utterance__providing	34.4848	0.0000
560	5-phrase_feature__noun_phrases__next_system_utterance__providing_services	34.4848	0.0000
561	5-phrase_feature__noun_phrases__next_system_utterance__services	34.4848	0.0000
562	5-phrase_feature__noun_phrases__next_system_utterance__blue	34.4455	0.0000
563	7-syntactic_feature__root_word__next_user_utterance__unintelligible	34.1872	0.0000
564	5-phrase_feature__noun_phrases__next_system_utterance__cheap_price	34.1105	0.0000
565	5-phrase_feature__noun_phrases__next_system_utterance__cheap_price_range	34.1105	0.0000
566	6-entity_feature__entity__next_system_utterance__11_pounds_MONEY	34.0900	0.0000
567	5-phrase_feature__noun_phrases__next_system_utterance__trinity_street	34.0190	0.0000
568	8.1-lda_feature.current_user_utterance__topic_22	33.9722	0.0000
569	7-syntactic_feature__root_word__next_system_utterance__pub	33.9501	0.0000
570	6-entity_feature__entity__next_system_utterance__24_NUMBER	33.9291	0.0000
571	4.1-ngram.next_system_utterance__road	33.9260	0.0000
572	8.1-lda_feature.next_system_utterance__topic_36	33.7325	0.0000
573	7-syntactic_feature__root_word__next_user_utterance__addenbrookes	33.5898	0.0000
574	5-phrase_feature__noun_phrases__next_system_utterance__riverside_part	33.5108	0.0000
575	7-syntactic_feature__subj_word__next_system_utterance__Twenty-four	33.4821	0.0000
576	7-syntactic_feature__root_word__current_user_utterance__have	33.3933	0.0000
577	5-phrase_feature__noun_phrases__next_system_utterance__pembroke	33.2602	0.0000
578	6-entity_feature__entity__next_system_utterance__Pembroke_College_ORGANIZATION	33.2602	0.0000
579	5-phrase_feature__noun_phrases__next_system_utterance__pembroke_college	33.2602	0.0000
580	5-phrase_feature__noun_phrases__next_system_utterance__wine	33.1657	0.0000
581	5-phrase_feature__noun_phrases__next_system_utterance__glass	33.1657	0.0000
582	6-entity_feature__entity__next_system_utterance__30_NUMBER	33.1505	0.0000
583	5-phrase_feature__noun_phrases__next_system_utterance__williams	33.0612	0.0000
584	5-phrase_feature__noun_phrases__next_system_utterance__antiques	33.0612	0.0000
585	5-phrase_feature__noun_phrases__next_system_utterance__williams_art	33.0612	0.0000
